Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
185282,Intel® Core™ m3-8100Y Processor,Q3'18,2,3.40 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics 615
