Section,Key,Value
Retired and discontinued,,
"SAS Midplane with optional Integrated Server RAID FALSASMP, Single",Ordering Code,FALSASMP
"SAS Midplane with optional Integrated Server RAID FALSASMP, Single",MDDS Content IDs,706703
"SAS Midplane with optional Integrated Server RAID FALSASMP, Single",PCN Content IDs,"796140,798097,799095,809039,799625,810179"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G134612
Trade Compliance Information,US HTS,8537109170
