Section,Key,Value
Retired and discontinued,,
"Intel® Xeon® Processor E3-1125C v2 (8M Cache, 2.50 GHz) FC-BGA12F, Tray",Ordering Code,CN8063801193902
"Intel® Xeon® Processor E3-1125C v2 (8M Cache, 2.50 GHz) FC-BGA12F, Tray",Spec Code,SR1J0
"Intel® Xeon® Processor E3-1125C v2 (8M Cache, 2.50 GHz) FC-BGA12F, Tray",Shipping Media,TRAY
"Intel® Xeon® Processor E3-1125C v2 (8M Cache, 2.50 GHz) FC-BGA12F, Tray",Stepping,E1
"Intel® Xeon® Processor E3-1125C v2 (8M Cache, 2.50 GHz) FC-BGA12F, Tray",MDDS Content IDs,708796
"Intel® Xeon® Processor E3-1125C v2 (8M Cache, 2.50 GHz) FC-BGA12F, Tray",PCN Content IDs,"805104,795943,809472,799624,802395,803212,804340,809553,813820"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
