Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i5-11320H Processor (8M Cache, up to 4.50 GHz, with IPU) FC-BGA16F, Tray",Ordering Code,FH8069004675002
"Intel® Core™ i5-11320H Processor (8M Cache, up to 4.50 GHz, with IPU) FC-BGA16F, Tray",Spec Code,SRKSK
"Intel® Core™ i5-11320H Processor (8M Cache, up to 4.50 GHz, with IPU) FC-BGA16F, Tray",Shipping Media,TRAY
"Intel® Core™ i5-11320H Processor (8M Cache, up to 4.50 GHz, with IPU) FC-BGA16F, Tray",Stepping,C0
"Intel® Core™ i5-11320H Processor (8M Cache, up to 4.50 GHz, with IPU) FC-BGA16F, Tray",MDDS Content IDs,847699
"Intel® Core™ i5-11320H Processor (8M Cache, up to 4.50 GHz, with IPU) FC-BGA16F, Tray",PCN Content IDs,"798466,808993"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G167599
Trade Compliance Information,US HTS,8542310050
