Product ID,Product Name,Launch Date,Marketing Status,Board Form Factor,Chassis Form Factor,Socket
128507,Intel® Compute Module HNS7200APR,Q1'18,Discontinued,"Custom 6.8"" x 14.2""",2U Rack,LGA 3647-1
128505,Intel® Compute Module HNS7200APRL,Q1'18,Discontinued,"Custom 6.8"" x 14.2""",2U Rack,LGA 3647-1
87575,Intel® Compute Module HNS7200AP,Q2'16,Discontinued,"Custom 6.8"" x 14.2""",2U Rack,LGA 3647-1
95780,Intel® Compute Module HNS7200APL,Q2'16,Discontinued,"Custom 6.8"" x 14.2""",2U Rack,LGA 3647-1
