Section,Key,Value
Retired and discontinued,,
"Intel® Pentium® Processor 6805 (4M Cache, up to 3.00 GHz) FC-BGA16F, Tray",Ordering Code,FJ8068904310016
"Intel® Pentium® Processor 6805 (4M Cache, up to 3.00 GHz) FC-BGA16F, Tray",Spec Code,SRK0U
"Intel® Pentium® Processor 6805 (4M Cache, up to 3.00 GHz) FC-BGA16F, Tray",Shipping Media,TRAY
"Intel® Pentium® Processor 6805 (4M Cache, up to 3.00 GHz) FC-BGA16F, Tray",Stepping,D1
"Intel® Pentium® Processor 6805 (4M Cache, up to 3.00 GHz) FC-BGA16F, Tray",MDDS Content IDs,807881
"Intel® Pentium® Processor 6805 (4M Cache, up to 3.00 GHz) FC-BGA16F, Tray",PCN Content IDs,807881
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G167599
Trade Compliance Information,US HTS,8542310050
