Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i5-9300HF Processor (8M Cache, up to 4.10 GHz) FC-BGA14F, Tray",Ordering Code,CL8068404069607
"Intel® Core™ i5-9300HF Processor (8M Cache, up to 4.10 GHz) FC-BGA14F, Tray",Spec Code,SRG26
"Intel® Core™ i5-9300HF Processor (8M Cache, up to 4.10 GHz) FC-BGA14F, Tray",Shipping Media,TRAY
"Intel® Core™ i5-9300HF Processor (8M Cache, up to 4.10 GHz) FC-BGA14F, Tray",Stepping,R0
"Intel® Core™ i5-9300HF Processor (8M Cache, up to 4.10 GHz) FC-BGA14F, Tray",MDDS Content IDs,"801019,809472"
"Intel® Core™ i5-9300HF Processor (8M Cache, up to 4.10 GHz) FC-BGA14F, Tray",PCN Content IDs,"801019,809472"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
