Section,Key,Value
Ordering and Spec Information,,
"Intel® Ethernet Controller E810-XXVAM2, Tray",Ordering Code,EYE810XXVAM2
"Intel® Ethernet Controller E810-XXVAM2, Tray",Spec Code,SLNFZ
"Intel® Ethernet Controller E810-XXVAM2, Tray",Shipping Media,TRAY
"Intel® Ethernet Controller E810-XXVAM2, Tray",Stepping,C0
"Intel® Ethernet Controller E810-XXVAM2, Tray",MDDS Content IDs,708188
"Intel® Ethernet Controller E810-XXVAM2, Tray",PCN Content IDs,809472
"Intel® Ethernet Controller E810-XXVAM2, Tray",Recommended Customer Price,$142.80
"Intel® Ethernet Controller E810-XXVAM2, Tape & Reel",Ordering Code,EYE810XXVAM2
"Intel® Ethernet Controller E810-XXVAM2, Tape & Reel",Spec Code,SLNG2
"Intel® Ethernet Controller E810-XXVAM2, Tape & Reel",Shipping Media,T&R
"Intel® Ethernet Controller E810-XXVAM2, Tape & Reel",Stepping,C0
"Intel® Ethernet Controller E810-XXVAM2, Tape & Reel",MDDS Content IDs,708188
"Intel® Ethernet Controller E810-XXVAM2, Tape & Reel",PCN Content IDs,"819816,809472"
"Intel® Ethernet Controller E810-XXVAM2, Tape & Reel",Recommended Customer Price,$142.80
Trade Compliance Information,ECCN,5A991
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8542310030
