Section,Key,Value
Ordering and Spec Information,,
"Intel® Core™ i3-13100TE Processor (12M Cache, up to 4.10 GHz) FC-LGA16A, Tray",Ordering Code,CM8071505110503
"Intel® Core™ i3-13100TE Processor (12M Cache, up to 4.10 GHz) FC-LGA16A, Tray",Spec Code,SRMFT
"Intel® Core™ i3-13100TE Processor (12M Cache, up to 4.10 GHz) FC-LGA16A, Tray",Shipping Media,TRAY
"Intel® Core™ i3-13100TE Processor (12M Cache, up to 4.10 GHz) FC-LGA16A, Tray",Stepping,H0
"Intel® Core™ i3-13100TE Processor (12M Cache, up to 4.10 GHz) FC-LGA16A, Tray",MDDS Content IDs,"769117,813710"
"Intel® Core™ i3-13100TE Processor (12M Cache, up to 4.10 GHz) FC-LGA16A, Tray",PCN Content IDs,"845263,798714,805837,811173"
"Intel® Core™ i3-13100TE Processor (12M Cache, up to 4.10 GHz) FC-LGA16A, Tray",Recommended Customer Price,$137.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,740.17B1
Trade Compliance Information,US HTS,8542310050
