Section,Key,Value
Retired and discontinued,,
"Intel® Xeon® Gold 6138P Processor (27.5M Cache, 2.00 GHz) FC-LGA14B, Tray",Ordering Code,CM8067303824101
"Intel® Xeon® Gold 6138P Processor (27.5M Cache, 2.00 GHz) FC-LGA14B, Tray",Spec Code,SRCUG
"Intel® Xeon® Gold 6138P Processor (27.5M Cache, 2.00 GHz) FC-LGA14B, Tray",Shipping Media,TRAY
"Intel® Xeon® Gold 6138P Processor (27.5M Cache, 2.00 GHz) FC-LGA14B, Tray",Stepping,H0
"Intel® Xeon® Gold 6138P Processor (27.5M Cache, 2.00 GHz) FC-LGA14B, Tray",MDDS Content IDs,707098
"Intel® Xeon® Gold 6138P Processor (27.5M Cache, 2.00 GHz) FC-LGA14B, Tray",PCN Content IDs,796108
Trade Compliance Information,ECCN,5A002U
Trade Compliance Information,CCATS,G168390
Trade Compliance Information,US HTS,8542310060
