Section,Key,Value
Retired and discontinued,,
"Intel® Optane™ SSD DC P5810X Series (400GB, 2.5in PCIe x4, 3D XPoint™) Generic Single Pack",Ordering Code,SSDPF21Q400GA01
"Intel® Optane™ SSD DC P5810X Series (400GB, 2.5in PCIe x4, 3D XPoint™) Generic Single Pack",Shipping Media,BULK
"Intel® Optane™ SSD DC P5810X Series (400GB, 2.5in PCIe x4, 3D XPoint™) Generic Single Pack",PCN Content IDs,818692
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G162706
Trade Compliance Information,US HTS,8523510000
