Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i7-3920XM Processor Extreme Edition (8M Cache, up to 3.80 GHz) FC-PGA12F, Tray",Ordering Code,AW8063801009607
"Intel® Core™ i7-3920XM Processor Extreme Edition (8M Cache, up to 3.80 GHz) FC-PGA12F, Tray",Spec Code,SR0T2
"Intel® Core™ i7-3920XM Processor Extreme Edition (8M Cache, up to 3.80 GHz) FC-PGA12F, Tray",Shipping Media,TRAY
"Intel® Core™ i7-3920XM Processor Extreme Edition (8M Cache, up to 3.80 GHz) FC-PGA12F, Tray",Stepping,E1
"Intel® Core™ i7-3920XM Processor Extreme Edition (8M Cache, up to 3.80 GHz) FC-PGA12F, Tray",MDDS Content IDs,707451
"Intel® Core™ i7-3920XM Processor Extreme Edition (8M Cache, up to 3.80 GHz) FC-PGA12F, Tray",PCN Content IDs,"799624,799685,809238,807766,813819,813824"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
