Section,Key,Value
Ordering and Spec Information,,
"Intel® Celeron® Processor G4920 (2M Cache, 3.20 GHz) FC-LGA14C, Tray",Ordering Code,CM8068403378011
"Intel® Celeron® Processor G4920 (2M Cache, 3.20 GHz) FC-LGA14C, Tray",Spec Code,SR3YL
"Intel® Celeron® Processor G4920 (2M Cache, 3.20 GHz) FC-LGA14C, Tray",Shipping Media,TRAY
"Intel® Celeron® Processor G4920 (2M Cache, 3.20 GHz) FC-LGA14C, Tray",Stepping,B0
"Intel® Celeron® Processor G4920 (2M Cache, 3.20 GHz) FC-LGA14C, Tray",MDDS Content IDs,709028
"Intel® Celeron® Processor G4920 (2M Cache, 3.20 GHz) FC-LGA14C, Tray",PCN Content IDs,"799685,805737,809472,813820"
Retired and discontinued,,
"Boxed Intel® Celeron® Processor G4920 (2M Cache, 3.20 GHz) FC-LGA14C",Ordering Code,BX80684G4920
"Boxed Intel® Celeron® Processor G4920 (2M Cache, 3.20 GHz) FC-LGA14C",Spec Code,SR3YL
"Boxed Intel® Celeron® Processor G4920 (2M Cache, 3.20 GHz) FC-LGA14C",Shipping Media,BOX
"Boxed Intel® Celeron® Processor G4920 (2M Cache, 3.20 GHz) FC-LGA14C",Stepping,B0
"Boxed Intel® Celeron® Processor G4920 (2M Cache, 3.20 GHz) FC-LGA14C",MDDS Content IDs,706964
"Boxed Intel® Celeron® Processor G4920 (2M Cache, 3.20 GHz) FC-LGA14C",PCN Content IDs,"798513,805737"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
