Section,Key,Value
Retired and discontinued,,
"Intel® Server Board M10JNP2SB, Disti 5 pack",Ordering Code,DBM10JNP2SB
"Intel® Server Board M10JNP2SB, Disti 5 pack",MDDS Content IDs,706400
"Intel® Server Board M10JNP2SB, Disti 5 pack",PCN Content IDs,"796247,797892,796721,798437,803278,798477,808877,799530,800665,803222,810018,811196"
"Intel® Server Board M10JNP2SB, OEM 10 pack",Ordering Code,BBM10JNP2SB
"Intel® Server Board M10JNP2SB, OEM 10 pack",MDDS Content IDs,800417
"Intel® Server Board M10JNP2SB, OEM 10 pack",PCN Content IDs,800417
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G157815L2
Trade Compliance Information,US HTS,8473301180
