Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
85234,Intel® Core™ M-5Y10c Processor,Q4'14,2,2.00 GHz,4 MB,Intel® HD Graphics 5300
84666,Intel® Core™ M-5Y31 Processor,Q4'14,2,2.40 GHz,4 MB,Intel® HD Graphics 5300
84669,Intel® Core™ M-5Y51 Processor,Q4'14,2,2.60 GHz,4 MB,Intel® HD Graphics 5300
84672,Intel® Core™ M-5Y71 Processor,Q4'14,2,2.90 GHz,4 MB,Intel® HD Graphics 5300
83610,Intel® Core™ M-5Y10 Processor,Q3'14,2,2.00 GHz,4 MB,Intel® HD Graphics 5300
83611,Intel® Core™ M-5Y10a Processor,Q3'14,2,2.00 GHz,4 MB,Intel® HD Graphics 5300
83612,Intel® Core™ M-5Y70 Processor,Q3'14,2,2.60 GHz,4 MB,Intel® HD Graphics 5300
