Section,Key,Value
Ordering and Spec Information,,
"Intel Atom® Processor C3436L (8M Cache, 1.30 GHz) FC-BGA15C, Tray",Ordering Code,HW8076504511101
"Intel Atom® Processor C3436L (8M Cache, 1.30 GHz) FC-BGA15C, Tray",Spec Code,SRJQN
"Intel Atom® Processor C3436L (8M Cache, 1.30 GHz) FC-BGA15C, Tray",Shipping Media,TRAY
"Intel Atom® Processor C3436L (8M Cache, 1.30 GHz) FC-BGA15C, Tray",Stepping,B1
"Intel Atom® Processor C3436L (8M Cache, 1.30 GHz) FC-BGA15C, Tray",MDDS Content IDs,709170
"Intel Atom® Processor C3436L (8M Cache, 1.30 GHz) FC-BGA15C, Tray",Recommended Customer Price,$65.25
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G186216L1
Trade Compliance Information,US HTS,8542310050
