Product ID,Product Name,Capacity,Form Factor,Interface
99742,"Intel® Optane™ Memory Series  (32GB, M.2 80mm PCIe 3.0, 20nm, 3D Xpoint™)",32 GB,M.2 22 x 80mm,"PCIe 3.0 x2, NVMe"
