Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
201891,Intel® Core™ i5-10505 Processor,Q1'21,6,4.60 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630
201905,Intel® Core™ i5-10500H Processor,Q4'20,6,4.50 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
208016,Intel® Core™ i5-10200H Processor,Q3'20,4,4.10 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
201892,Intel® Core™ i5-10310U Processor,Q2'20,4,4.40 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
199271,Intel® Core™ i5-10400 Processor,Q2'20,6,4.30 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630
199278,Intel® Core™ i5-10400F Processor,Q2'20,6,4.30 GHz,12 MB Intel® Smart Cache,
199276,Intel® Core™ i5-10400T Processor,Q2'20,6,3.60 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630
199277,Intel® Core™ i5-10500 Processor,Q2'20,6,4.50 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630
203893,Intel® Core™ i5-10500E Processor,Q2'20,6,4.20 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630
199275,Intel® Core™ i5-10500T Processor,Q2'20,6,3.80 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630
203891,Intel® Core™ i5-10500TE Processor,Q2'20,6,3.70 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630
199273,Intel® Core™ i5-10600 Processor,Q2'20,6,4.80 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630
199311,Intel® Core™ i5-10600K Processor,Q2'20,6,4.80 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630
199315,Intel® Core™ i5-10600KF Processor,Q2'20,6,4.80 GHz,12 MB Intel® Smart Cache,
199279,Intel® Core™ i5-10600T Processor,Q2'20,6,4.00 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 630
201839,Intel® Core™ i5-10300H Processor,Q2'20,4,4.50 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
201895,Intel® Core™ i5-10400H Processor,Q2'20,4,4.60 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
195436,Intel® Core™ i5-10210U Processor,Q3'19,4,4.20 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
196454,Intel® Core™ i5-10210Y Processor,Q3'19,4,4.00 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
196453,Intel® Core™ i5-10310Y Processor,Q3'19,4,4.10 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
196603,Intel® Core™ i5-1035G1 Processor,Q3'19,4,3.60 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
196591,Intel® Core™ i5-1035G4 Processor,Q3'19,4,3.70 GHz,6 MB Intel® Smart Cache,Intel® Iris® Plus Graphics
196592,Intel® Core™ i5-1035G7 Processor,Q3'19,4,3.70 GHz,6 MB Intel® Smart Cache,Intel® Iris® Plus Graphics
