Section,Key,Value
Retired and discontinued,,
"Intel® Ethernet Controller XL710-AM2, FCmBGA, T&R",Ordering Code,FTXL710-AM2
"Intel® Ethernet Controller XL710-AM2, FCmBGA, T&R",Spec Code,SR1ZK
"Intel® Ethernet Controller XL710-AM2, FCmBGA, T&R",Shipping Media,T&R
"Intel® Ethernet Controller XL710-AM2, FCmBGA, T&R",Stepping,B0
"Intel® Ethernet Controller XL710-AM2, FCmBGA, T&R",MDDS Content IDs,707999
"Intel® Ethernet Controller XL710-AM2, FCmBGA, T&R",PCN Content IDs,"799686,804340,809306,807902,813827"
"Intel® Ethernet Controller XL710-AM2, FCmBGA, Tray",Ordering Code,FTXL710-AM2
"Intel® Ethernet Controller XL710-AM2, FCmBGA, Tray",Spec Code,SR1ZL
"Intel® Ethernet Controller XL710-AM2, FCmBGA, Tray",Shipping Media,TRAY
"Intel® Ethernet Controller XL710-AM2, FCmBGA, Tray",Stepping,B0
"Intel® Ethernet Controller XL710-AM2, FCmBGA, Tray",MDDS Content IDs,707999
"Intel® Ethernet Controller XL710-AM2, FCmBGA, Tray",PCN Content IDs,"804340,799686,805104,802395,807902,809306,813827"
Trade Compliance Information,ECCN,5A991
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8542310030
