Section,Key,Value
Retired and discontinued,,
"Intel Atom® Processor D2700 (1M Cache, 2.13 GHz) FC-BGA, Tray",Ordering Code,DF8064101055647
"Intel Atom® Processor D2700 (1M Cache, 2.13 GHz) FC-BGA, Tray",Spec Code,SR0D9
"Intel Atom® Processor D2700 (1M Cache, 2.13 GHz) FC-BGA, Tray",Shipping Media,TRAY
"Intel Atom® Processor D2700 (1M Cache, 2.13 GHz) FC-BGA, Tray",Stepping,B2
"Intel Atom® Processor D2700 (1M Cache, 2.13 GHz) FC-BGA, Tray",MDDS Content IDs,708010
"Intel Atom® Processor D2700 (1M Cache, 2.13 GHz) FC-BGA, Tray",PCN Content IDs,"801987,804765,805021,810640"
Trade Compliance Information,ECCN,3A991
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8542310050
