Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i5-4570S Processor (6M Cache, up to 3.60 GHz) FC-LGA12C, Tray",Ordering Code,CM8064601465605
"Intel® Core™ i5-4570S Processor (6M Cache, up to 3.60 GHz) FC-LGA12C, Tray",Spec Code,SR14J
"Intel® Core™ i5-4570S Processor (6M Cache, up to 3.60 GHz) FC-LGA12C, Tray",Shipping Media,TRAY
"Intel® Core™ i5-4570S Processor (6M Cache, up to 3.60 GHz) FC-LGA12C, Tray",Stepping,C0
"Intel® Core™ i5-4570S Processor (6M Cache, up to 3.60 GHz) FC-LGA12C, Tray",MDDS Content IDs,706998
"Intel® Core™ i5-4570S Processor (6M Cache, up to 3.60 GHz) FC-LGA12C, Tray",PCN Content IDs,"797201,799686,799624,802525,799685,803363,802395,806727,804057,807594,813819,809472,813824,813820"
"Boxed Intel® Core™ i5-4570S Processor (6M Cache, up to 3.60 GHz) FC-LGA12C",Ordering Code,BX80646I54570S
"Boxed Intel® Core™ i5-4570S Processor (6M Cache, up to 3.60 GHz) FC-LGA12C",Spec Code,SR14J
"Boxed Intel® Core™ i5-4570S Processor (6M Cache, up to 3.60 GHz) FC-LGA12C",Shipping Media,BOX
"Boxed Intel® Core™ i5-4570S Processor (6M Cache, up to 3.60 GHz) FC-LGA12C",Stepping,C0
"Boxed Intel® Core™ i5-4570S Processor (6M Cache, up to 3.60 GHz) FC-LGA12C",MDDS Content IDs,707715
"Boxed Intel® Core™ i5-4570S Processor (6M Cache, up to 3.60 GHz) FC-LGA12C",PCN Content IDs,"806717,797809,807563,798816,808891,803363,804198,805773,809439,809454"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
