Section,Key,Value
Ordering and Spec Information,,
"Intel Atom® Processor C3558R (8M Cache, 2.40 GHz) FC-BGA15C, Tray",Ordering Code,HW8076504490101
"Intel Atom® Processor C3558R (8M Cache, 2.40 GHz) FC-BGA15C, Tray",Spec Code,SRH4G
"Intel Atom® Processor C3558R (8M Cache, 2.40 GHz) FC-BGA15C, Tray",Shipping Media,TRAY
"Intel Atom® Processor C3558R (8M Cache, 2.40 GHz) FC-BGA15C, Tray",Stepping,B1
"Intel Atom® Processor C3558R (8M Cache, 2.40 GHz) FC-BGA15C, Tray",MDDS Content IDs,706272
"Intel Atom® Processor C3558R (8M Cache, 2.40 GHz) FC-BGA15C, Tray",Recommended Customer Price,$98.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G186216L1
Trade Compliance Information,US HTS,8542310050
