Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i5-4210M Processor (3M Cache, up to 3.20 GHz) FC-PGA12F, Tray",Ordering Code,CW8064701486601
"Intel® Core™ i5-4210M Processor (3M Cache, up to 3.20 GHz) FC-PGA12F, Tray",Spec Code,SR1L4
"Intel® Core™ i5-4210M Processor (3M Cache, up to 3.20 GHz) FC-PGA12F, Tray",Shipping Media,TRAY
"Intel® Core™ i5-4210M Processor (3M Cache, up to 3.20 GHz) FC-PGA12F, Tray",Stepping,C0
"Intel® Core™ i5-4210M Processor (3M Cache, up to 3.20 GHz) FC-PGA12F, Tray",MDDS Content IDs,707173
"Intel® Core™ i5-4210M Processor (3M Cache, up to 3.20 GHz) FC-PGA12F, Tray",PCN Content IDs,"799685,799686,800498,802395,808591,805104,809238,813819"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
