Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
232160,Intel® Core™ i7-1355U Processor,Q1'23,10,5 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
232155,Intel® Core™ i7-1360P Processor,Q1'23,12,5.00 GHz,18 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
232130,Intel® Core™ i7-13620H Processor,Q1'23,10,4.90 GHz,24 MB Intel® Smart Cache,Intel® UHD Graphics for 13th Gen Intel® Processors
232101,Intel® Core™ i7-13650HX Processor,Q1'23,14,4.90 GHz,24 MB Intel® Smart Cache,Intel® UHD Graphics for 13th Gen Intel® Processors
232141,Intel® Core™ i7-1365U Processor,Q1'23,10,5.2 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
233390,Intel® Core™ i7-1365UE Processor,Q1'23,10,4.90 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
230490,Intel® Core™ i7-13700 Processor,Q1'23,16,5.20 GHz,30 MB Intel® Smart Cache,Intel® UHD Graphics 770
232168,Intel® Core™ i7-13700E Processor,Q1'23,16,5.10 GHz,30 MB Intel® Smart Cache,Intel® UHD Graphics 770
230491,Intel® Core™ i7-13700F Processor,Q1'23,16,5.20 GHz,30 MB Intel® Smart Cache,
232128,Intel® Core™ i7-13700H Processor,Q1'23,14,5 GHz,24 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
232166,Intel® Core™ i7-13700HX Processor,Q1'23,16,5.00 GHz,30 MB Intel® Smart Cache,Intel® UHD Graphics for 13th Gen Intel® Processors
230492,Intel® Core™ i7-13700T Processor,Q1'23,16,4.90 GHz,30 MB Intel® Smart Cache,Intel® UHD Graphics 770
232131,Intel® Core™ i7-13700TE Processor,Q1'23,16,4.80 GHz,30 MB Intel® Smart Cache,Intel® UHD Graphics 770
232139,Intel® Core™ i7-13705H Processor,Q1'23,14,5.00 GHz,24 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
232146,Intel® Core™ i7-1370P Processor,Q1'23,14,5.20 GHz,24 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
232175,Intel® Core™ i7-1370PE Processor,Q1'23,14,4.80 GHz,24 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
235070,Intel® Core™ i7-1375PRE Processor,Q1'23,14,4.8 GHz,24 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
232164,Intel® Core™ i7-13800H Processor,Q1'23,14,5.2 GHz,24 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
232150,Intel® Core™ i7-13800HE Processor,Q1'23,14,5.00 GHz,24 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
232161,Intel® Core™ i7-13850HX Processor,Q1'23,20,5.30 GHz,30 MB Intel® Smart Cache,Intel® UHD Graphics for 13th Gen Intel® Processors
235076,Intel® Core™ i7-13800HRE Processor,Q1'23,14,5.00 GHz,24 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
230500,Intel® Core™ i7-13700K Processor,Q4'22,16,5.40 GHz,30 MB Intel® Smart Cache,Intel® UHD Graphics 770
230489,Intel® Core™ i7-13700KF Processor,Q4'22,16,5.40 GHz,30 MB Intel® Smart Cache,
235939,Intel® Core™ i7-1365URE Processor,Q1'23,10,4.90 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
235938,Intel® Core™ i7-1366URE Processor,Q1'23,10,4.9 GHz,12 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
235073,Intel® Core™ i7-1370PRE Processor,Q1'23,14,4.80 GHz,24 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
