Section,Key,Value
Ordering and Spec Information,,
"Intel® Ethernet Controller I210-CS, Tray",Ordering Code,WGI210CS
"Intel® Ethernet Controller I210-CS, Tray",Spec Code,SLKKL
"Intel® Ethernet Controller I210-CS, Tray",Shipping Media,TRAY
"Intel® Ethernet Controller I210-CS, Tray",Stepping,A2
"Intel® Ethernet Controller I210-CS, Tray",MDDS Content IDs,706791
"Intel® Ethernet Controller I210-CS, Tray",PCN Content IDs,804340
"Intel® Ethernet Controller I210-CS, Tray",Recommended Customer Price,$12.00
"Intel® Ethernet Controller I210-CS, T&R",Ordering Code,WGI210CS
"Intel® Ethernet Controller I210-CS, T&R",Spec Code,SLKKM
"Intel® Ethernet Controller I210-CS, T&R",Shipping Media,T&R
"Intel® Ethernet Controller I210-CS, T&R",Stepping,A2
"Intel® Ethernet Controller I210-CS, T&R",MDDS Content IDs,706791
"Intel® Ethernet Controller I210-CS, T&R",PCN Content IDs,804340
"Intel® Ethernet Controller I210-CS, T&R",Recommended Customer Price,$12.00
Trade Compliance Information,ECCN,5A991
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8542310030
