Section,Key,Value
Retired and discontinued,,
"Intel® Optane™ SSD P1600X Series (58GB, M.2 80mm PCIe 3.0 x4, 3D XPoint™) Generic Single Pack",Ordering Code,SSDPEK1A058GA01
"Intel® Optane™ SSD P1600X Series (58GB, M.2 80mm PCIe 3.0 x4, 3D XPoint™) Generic Single Pack",Shipping Media,BULK
"Intel® Optane™ SSD P1600X Series (58GB, M.2 80mm PCIe 3.0 x4, 3D XPoint™) Generic Single Pack",MDDS Content IDs,706777
"Intel® Optane™ SSD P1600X Series (58GB, M.2 80mm PCIe 3.0 x4, 3D XPoint™) Generic Single Pack",PCN Content IDs,"818436,811103"
"Intel® Optane™ SSD P1600X Series (58GB, M.2 80mm PCIe 3.0 x4, 3D XPoint™) Generic 100 Pack",Ordering Code,SSDPEK1A058GA
"Intel® Optane™ SSD P1600X Series (58GB, M.2 80mm PCIe 3.0 x4, 3D XPoint™) Generic 100 Pack",Shipping Media,BULK
"Intel® Optane™ SSD P1600X Series (58GB, M.2 80mm PCIe 3.0 x4, 3D XPoint™) Generic 100 Pack",MDDS Content IDs,706777
"Intel® Optane™ SSD P1600X Series (58GB, M.2 80mm PCIe 3.0 x4, 3D XPoint™) Generic 100 Pack",PCN Content IDs,"811103,818436"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,740.17B1
Trade Compliance Information,US HTS,8471706000
