Section,Key,Value
Retired and discontinued,,
"Intel® Xeon® Processor E5-4624L v2 (25M Cache, 1.90 GHz) FC-LGA12A, Tray",Ordering Code,CM8063501293407
"Intel® Xeon® Processor E5-4624L v2 (25M Cache, 1.90 GHz) FC-LGA12A, Tray",Spec Code,SR1A1
"Intel® Xeon® Processor E5-4624L v2 (25M Cache, 1.90 GHz) FC-LGA12A, Tray",Shipping Media,TRAY
"Intel® Xeon® Processor E5-4624L v2 (25M Cache, 1.90 GHz) FC-LGA12A, Tray",Stepping,M1
"Intel® Xeon® Processor E5-4624L v2 (25M Cache, 1.90 GHz) FC-LGA12A, Tray",MDDS Content IDs,707528
"Intel® Xeon® Processor E5-4624L v2 (25M Cache, 1.90 GHz) FC-LGA12A, Tray",PCN Content IDs,"799624,798742,799685,799686,802395,802525,806401,809472,812026,813824,813833"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
