Section,Key,Value
Retired and discontinued,,
"Intel Atom® Processor Z3745 (2M Cache, up to 1.86 GHz) FC-BGA13F, Tray",Ordering Code,FH8065301455630
"Intel Atom® Processor Z3745 (2M Cache, up to 1.86 GHz) FC-BGA13F, Tray",Spec Code,SR1SP
"Intel Atom® Processor Z3745 (2M Cache, up to 1.86 GHz) FC-BGA13F, Tray",Shipping Media,TRAY
"Intel Atom® Processor Z3745 (2M Cache, up to 1.86 GHz) FC-BGA13F, Tray",Stepping,C0
"Intel Atom® Processor Z3745 (2M Cache, up to 1.86 GHz) FC-BGA13F, Tray",MDDS Content IDs,707222
"Intel Atom® Processor Z3745 (2M Cache, up to 1.86 GHz) FC-BGA13F, Tray",PCN Content IDs,"795943,797275,799624,802395,803212,804340,805104,809238,808810"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G143235
Trade Compliance Information,US HTS,8542310050
