Product ID,Product Name,LatestVersion,LatestReleaseDate,Category,Ordering Part Number
237692,Parallel High-Speed Viterbi Decoder,,,Digital Signal Processing,"IP-VITERBI/HS, IPR-VITERBI/HS"
