Section,Key,Value
Retired and discontinued,,
"Intel® Server System M50CYP1UR212, Single",Ordering Code,M50CYP1UR212
"Intel® Server System M50CYP1UR212, Single",MDDS Content IDs,706636
"Intel® Server System M50CYP1UR212, Single",PCN Content IDs,"797072,796828,802547,801877,805354,810309,807268"
Trade Compliance Information,ECCN,5A002U
Trade Compliance Information,CCATS,G157815L1
Trade Compliance Information,US HTS,8473305100
