Section,Key,Value
Ordering and Spec Information,,
"Intel® Ethernet Connection I219-V, T&R",Ordering Code,WGI219V
"Intel® Ethernet Connection I219-V, T&R",Spec Code,SLKJ4
"Intel® Ethernet Connection I219-V, T&R",Shipping Media,T&R
"Intel® Ethernet Connection I219-V, T&R",Stepping,A0
"Intel® Ethernet Connection I219-V, T&R",MDDS Content IDs,707816
"Intel® Ethernet Connection I219-V, T&R",PCN Content IDs,"804340,809472"
"Intel® Ethernet Connection I219-V, T&R",Recommended Customer Price,$2.06
"Intel® Ethernet Connection I219-V, Tray",Ordering Code,WGI219V
"Intel® Ethernet Connection I219-V, Tray",Spec Code,SLKJ5
"Intel® Ethernet Connection I219-V, Tray",Shipping Media,TRAY
"Intel® Ethernet Connection I219-V, Tray",Stepping,A0
"Intel® Ethernet Connection I219-V, Tray",MDDS Content IDs,707816
"Intel® Ethernet Connection I219-V, Tray",PCN Content IDs,"802395,799822,804340,809472,812098,813833"
"Intel® Ethernet Connection I219-V, Tray",Recommended Customer Price,$2.06
Trade Compliance Information,ECCN,5A991
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8542310030
