Section,Key,Value
Ordering and Spec Information,,
"Intel® Pentium® Silver N6005 Processor (4M Cache, up to 3.30 GHz) FC-BGA16F, Tray",Ordering Code,DC8069704609807
"Intel® Pentium® Silver N6005 Processor (4M Cache, up to 3.30 GHz) FC-BGA16F, Tray",Spec Code,SRKGU
"Intel® Pentium® Silver N6005 Processor (4M Cache, up to 3.30 GHz) FC-BGA16F, Tray",Shipping Media,TRAY
"Intel® Pentium® Silver N6005 Processor (4M Cache, up to 3.30 GHz) FC-BGA16F, Tray",Stepping,A1
"Intel® Pentium® Silver N6005 Processor (4M Cache, up to 3.30 GHz) FC-BGA16F, Tray",MDDS Content IDs,707440
"Intel® Pentium® Silver N6005 Processor (4M Cache, up to 3.30 GHz) FC-BGA16F, Tray",PCN Content IDs,806320
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G167599
Trade Compliance Information,US HTS,8542310050
