Section,Key,Value
Retired and discontinued,,
"Intel Atom® Processor Z3770D (2M Cache, up to 2.41 GHz) FC-BGA13F, Tray",Ordering Code,FH8065301574823
"Intel Atom® Processor Z3770D (2M Cache, up to 2.41 GHz) FC-BGA13F, Tray",Spec Code,SR1RY
"Intel Atom® Processor Z3770D (2M Cache, up to 2.41 GHz) FC-BGA13F, Tray",Shipping Media,TRAY
"Intel Atom® Processor Z3770D (2M Cache, up to 2.41 GHz) FC-BGA13F, Tray",Stepping,B3
"Intel Atom® Processor Z3770D (2M Cache, up to 2.41 GHz) FC-BGA13F, Tray",MDDS Content IDs,707222
"Intel Atom® Processor Z3770D (2M Cache, up to 2.41 GHz) FC-BGA13F, Tray",PCN Content IDs,"802395,795943,803212,799624,809472,804340,805104,806594,808810,809238,813820"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G143235
Trade Compliance Information,US HTS,8542310050
