Section,Key,Value
Retired and discontinued,,
"Intel Atom® Processor S1240 (1M Cache, 1.60 GHz) FC-BGA11E, Tray",Ordering Code,DH80S1240
"Intel Atom® Processor S1240 (1M Cache, 1.60 GHz) FC-BGA11E, Tray",Spec Code,SLK2J
"Intel Atom® Processor S1240 (1M Cache, 1.60 GHz) FC-BGA11E, Tray",Shipping Media,TRAY
"Intel Atom® Processor S1240 (1M Cache, 1.60 GHz) FC-BGA11E, Tray",Stepping,B1
"Intel Atom® Processor S1240 (1M Cache, 1.60 GHz) FC-BGA11E, Tray",MDDS Content IDs,708010
"Intel Atom® Processor S1240 (1M Cache, 1.60 GHz) FC-BGA11E, Tray",PCN Content IDs,"799624,795943,799805,803212,802395,804340,809472,805104,813833,813819,813820,813824"
"Intel Atom® Processor S1240 (1M Cache, 1.60 GHz) FC-BGA11E, Tray",Recommended Customer Price,$64.00
Trade Compliance Information,ECCN,3A991.A.1
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8542310050
