Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
217369,Intel® Core™ i5-11500HE Processor,Q3'21,6,4.50 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors
217183,Intel® Core™ i5-11320H Processor,Q2'21,4,4.50 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
217185,Intel® Core™ i5-1155G7 Processor,Q2'21,4,4.50 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
217184,Intel® Core™ i5-1155G7 Processor,Q2'21,4,4.50 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics eligible
213806,Intel® Core™ i5-11260H Processor,Q2'21,6,4.40 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors
213805,Intel® Core™ i5-11400H Processor,Q2'21,6,4.50 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors
213804,Intel® Core™ i5-11500H Processor,Q2'21,6,4.60 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics for 11th Gen Intel® Processors
212270,Intel® Core™ i5-11400 Processor,Q1'21,6,4.40 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 730
212271,Intel® Core™ i5-11400F Processor,Q1'21,6,4.40 GHz,12 MB Intel® Smart Cache,
212273,Intel® Core™ i5-11400T Processor,Q1'21,6,3.70 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 730
212277,Intel® Core™ i5-11500 Processor,Q1'21,6,4.60 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 750
212272,Intel® Core™ i5-11500T Processor,Q1'21,6,3.90 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 750
212274,Intel® Core™ i5-11600 Processor,Q1'21,6,4.80 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 750
212275,Intel® Core™ i5-11600K Processor,Q1'21,6,4.90 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 750
212276,Intel® Core™ i5-11600KF Processor,Q1'21,6,4.90 GHz,12 MB Intel® Smart Cache,
212278,Intel® Core™ i5-11600T Processor,Q1'21,6,4.10 GHz,12 MB Intel® Smart Cache,Intel® UHD Graphics 750
196656,Intel® Core™ i5-11300H Processor,Q1'21,4,4.40 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208659,Intel® Core™ i5-1140G7 Processor,Q1'21,4,4.20 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208660,Intel® Core™ i5-1145G7 Processor,Q1'21,4,4.40 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208081,Intel® Core™ i5-1145G7E Processor,Q3'20,4,4.10 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208078,Intel® Core™ i5-1145GRE Processor,Q3'20,4,4.10 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208657,Intel® Core™ i5-1130G7 Processor,Q3'20,4,4.00 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208658,Intel® Core™ i5-1135G7 Processor,Q3'20,4,4.20 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
208922,Intel® Core™ i5-1135G7 Processor,Q3'20,4,4.20 GHz,8 MB Intel® Smart Cache,Intel® Iris® Xe Graphics
