Section,Key,Value
Retired and discontinued,,
"Intel® Pentium® Processor G2020T (3M Cache, 2.50 GHz) FC-LGA12C, Tray",Ordering Code,CM8063701444601
"Intel® Pentium® Processor G2020T (3M Cache, 2.50 GHz) FC-LGA12C, Tray",Spec Code,SR10G
"Intel® Pentium® Processor G2020T (3M Cache, 2.50 GHz) FC-LGA12C, Tray",Shipping Media,TRAY
"Intel® Pentium® Processor G2020T (3M Cache, 2.50 GHz) FC-LGA12C, Tray",Stepping,P0
"Intel® Pentium® Processor G2020T (3M Cache, 2.50 GHz) FC-LGA12C, Tray",MDDS Content IDs,708610
"Intel® Pentium® Processor G2020T (3M Cache, 2.50 GHz) FC-LGA12C, Tray",PCN Content IDs,"799686,806458,802395,813819,802525,809238,813824"
Trade Compliance Information,ECCN,3A991
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8542310050
