Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
239172,Intel® Processor U300L,Q2'24,5,4.4 GHz,8 MB,Intel® Graphics
239176,Intel® Processor U301L,Q2'24,5,2.2 GHz,8 MB,Intel® Graphics
239174,Intel® Processor U302L,Q2'24,5,2.4 GHz,10 MB,Intel® Graphics
239175,Intel® Processor U303L,Q2'24,5,2.6 GHz,12 MB,Intel® Graphics
232142,Intel® Processor U300,Q1'23,5,4.40 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 13th Gen Intel® Processors
233393,Intel® Processor U300E,Q1'23,5,4.30 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics for 13th Gen Intel® Processors
