Product ID,Product Name,Launch Date,Total Cores,ClockSpeedMax,Cache,GPU Name‡
84698,Intel® Core™ i3-5015U Processor,Q1'15,2,,3 MB,Intel® HD Graphics 5500
84699,Intel® Core™ i3-5020U Processor,Q1'15,2,,3 MB,Intel® HD Graphics 5500
84695,Intel® Core™ i3-5005U Processor,Q1'15,2,,3 MB,Intel® HD Graphics 5500
84697,Intel® Core™ i3-5010U Processor,Q1'15,2,,3 MB,Intel® HD Graphics 5500
84982,Intel® Core™ i3-5157U Processor,Q1'15,2,,3 MB,Intel® Iris® Graphics 6100
