Section,Key,Value
Retired and discontinued,,
"Intel® Xeon® Processor E5-2687W (20M Cache, 3.10 GHz) FC-LGA10, Tray",Ordering Code,CM8062107184308
"Intel® Xeon® Processor E5-2687W (20M Cache, 3.10 GHz) FC-LGA10, Tray",Spec Code,SR0KG
"Intel® Xeon® Processor E5-2687W (20M Cache, 3.10 GHz) FC-LGA10, Tray",Shipping Media,TRAY
"Intel® Xeon® Processor E5-2687W (20M Cache, 3.10 GHz) FC-LGA10, Tray",Stepping,C2
"Intel® Xeon® Processor E5-2687W (20M Cache, 3.10 GHz) FC-LGA10, Tray",MDDS Content IDs,707208
"Intel® Xeon® Processor E5-2687W (20M Cache, 3.10 GHz) FC-LGA10, Tray",PCN Content IDs,"796226,799685,799624,802395,799686,802525,807757,805021,810640,809021,813824,813819"
"Boxed Intel® Xeon® Processor E5-2687W (20M Cache, 3.10 GHz) FC-LGA10",Ordering Code,BX80621E52687W
"Boxed Intel® Xeon® Processor E5-2687W (20M Cache, 3.10 GHz) FC-LGA10",Spec Code,SR0KG
"Boxed Intel® Xeon® Processor E5-2687W (20M Cache, 3.10 GHz) FC-LGA10",Shipping Media,BOX
"Boxed Intel® Xeon® Processor E5-2687W (20M Cache, 3.10 GHz) FC-LGA10",Stepping,C2
"Boxed Intel® Xeon® Processor E5-2687W (20M Cache, 3.10 GHz) FC-LGA10",MDDS Content IDs,706805
"Boxed Intel® Xeon® Processor E5-2687W (20M Cache, 3.10 GHz) FC-LGA10",PCN Content IDs,"807757,806717,808891,809454"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
