Section,Key,Value
Ordering and Spec Information,,
"Intel® Killer™  Wi-Fi 6E AX1675 x (Gig+), 2230, 2x2 AX R2 (6GHz)+BT, No vPro®",Ordering Code,AX210.NGWG.NVX
"Intel® Killer™  Wi-Fi 6E AX1675 x (Gig+), 2230, 2x2 AX R2 (6GHz)+BT, No vPro®",MDDS Content IDs,743893
"Intel® Killer™  Wi-Fi 6E AX1675 x (Gig+), 2230, 2x2 AX R2 (6GHz)+BT, No vPro®",PCN Content IDs,"801579,811348,803457,818563,804679,806237,831189"
"Intel® Killer™  Wi-Fi 6E AX1675 x (Gig+), 2230, 2x2 AX R2 (6GHz)+BT, No vPro®",Recommended Customer Price,$15.00
"Intel® Killer Wi-Fi 6E AX1675 w  (Gig+), 1216, 2x2 AX R2 (6GHz)+BT, No vPro®",Ordering Code,AX210.D2WG.NVX
"Intel® Killer Wi-Fi 6E AX1675 w  (Gig+), 1216, 2x2 AX R2 (6GHz)+BT, No vPro®",MDDS Content IDs,765667
"Intel® Killer Wi-Fi 6E AX1675 w  (Gig+), 1216, 2x2 AX R2 (6GHz)+BT, No vPro®",PCN Content IDs,"801932,818276,845010"
"Intel® Killer Wi-Fi 6E AX1675 w  (Gig+), 1216, 2x2 AX R2 (6GHz)+BT, No vPro®",Recommended Customer Price,$15.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G165483
Trade Compliance Information,US HTS,8517620090
