Section,Key,Value
Retired and discontinued,,
"Intel® Pentium® Processor 3825U (2M Cache, 1.90 GHz) FC-BGA14F, Tray",Ordering Code,FH8065801620705
"Intel® Pentium® Processor 3825U (2M Cache, 1.90 GHz) FC-BGA14F, Tray",Spec Code,SR24B
"Intel® Pentium® Processor 3825U (2M Cache, 1.90 GHz) FC-BGA14F, Tray",Shipping Media,TRAY
"Intel® Pentium® Processor 3825U (2M Cache, 1.90 GHz) FC-BGA14F, Tray",Stepping,F0
"Intel® Pentium® Processor 3825U (2M Cache, 1.90 GHz) FC-BGA14F, Tray",MDDS Content IDs,708520
"Intel® Pentium® Processor 3825U (2M Cache, 1.90 GHz) FC-BGA14F, Tray",PCN Content IDs,"795943,799685,804340,805104"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G071701++
Trade Compliance Information,US HTS,8542310050
