Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Processor Base Frequency,Cache,TDP
80917,Intel® Xeon® Processor E3-1226 v3,Q2'14,4,3.70 GHz,3.30 GHz,8 MB Intel® Smart Cache,84 W
80910,Intel® Xeon® Processor E3-1231 v3,Q2'14,4,3.80 GHz,3.40 GHz,8 MB Intel® Smart Cache,80 W
80912,Intel® Xeon® Processor E3-1240L v3,Q2'14,4,3.00 GHz,2.00 GHz,8 MB Intel® Smart Cache,25 W
80909,Intel® Xeon® Processor E3-1241 v3,Q2'14,4,3.90 GHz,3.50 GHz,8 MB Intel® Smart Cache,80 W
80916,Intel® Xeon® Processor E3-1246 v3,Q2'14,4,3.90 GHz,3.50 GHz,8 MB Intel® Smart Cache,84 W
80908,Intel® Xeon® Processor E3-1271 v3,Q2'14,4,4.00 GHz,3.60 GHz,8 MB Intel® Smart Cache,80 W
76300,Intel® Xeon® Processor E3-1275L v3,Q2'14,4,3.90 GHz,2.70 GHz,8 MB Intel® Smart Cache,45 W
80915,Intel® Xeon® Processor E3-1276 v3,Q2'14,4,4.00 GHz,3.60 GHz,8 MB Intel® Smart Cache,84 W
80907,Intel® Xeon® Processor E3-1281 v3,Q2'14,4,4.10 GHz,3.70 GHz,8 MB Intel® Smart Cache,82 W
80913,Intel® Xeon® Processor E3-1286 v3,Q2'14,4,4.10 GHz,3.70 GHz,8 MB Intel® Smart Cache,84 W
80914,Intel® Xeon® Processor E3-1286L v3,Q2'14,4,4.00 GHz,3.20 GHz,8 MB Intel® Smart Cache,65 W
75051,Intel® Xeon® Processor E3-1220L v3,Q3'13,2,1.50 GHz,1.10 GHz,4 MB Intel® Smart Cache,13 W
75052,Intel® Xeon® Processor E3-1220 v3,Q2'13,4,3.50 GHz,3.10 GHz,8 MB Intel® Smart Cache,80 W
75461,Intel® Xeon® Processor E3-1225 v3,Q2'13,4,3.60 GHz,3.20 GHz,8 MB Intel® Smart Cache,84 W
75054,Intel® Xeon® Processor E3-1230 v3,Q2'13,4,3.70 GHz,3.30 GHz,8 MB Intel® Smart Cache,80 W
75053,Intel® Xeon® Processor E3-1230L v3,Q2'13,4,2.80 GHz,1.80 GHz,8 MB Intel® Smart Cache,25 W
75055,Intel® Xeon® Processor E3-1240 v3,Q2'13,4,3.80 GHz,3.40 GHz,8 MB Intel® Smart Cache,80 W
75462,Intel® Xeon® Processor E3-1245 v3,Q2'13,4,3.80 GHz,3.40 GHz,8 MB Intel® Smart Cache,84 W
75463,Intel® Xeon® Processor E3-1265L v3,Q2'13,4,3.70 GHz,2.50 GHz,8 MB Intel® Smart Cache,45 W
75467,Intel® Xeon® Processor E3-1268L v3,Q2'13,4,3.30 GHz,2.30 GHz,8 MB Intel® Smart Cache,45 W
75056,Intel® Xeon® Processor E3-1270 v3,Q2'13,4,3.90 GHz,3.50 GHz,8 MB Intel® Smart Cache,80 W
75464,Intel® Xeon® Processor E3-1275 v3,Q2'13,4,3.90 GHz,3.50 GHz,8 MB Intel® Smart Cache,84 W
75057,Intel® Xeon® Processor E3-1280 v3,Q2'13,4,4.00 GHz,3.60 GHz,8 MB Intel® Smart Cache,82 W
75465,Intel® Xeon® Processor E3-1285 v3,Q2'13,4,4.00 GHz,3.60 GHz,8 MB Intel® Smart Cache,84 W
75466,Intel® Xeon® Processor E3-1285L v3,Q2'13,4,3.90 GHz,3.10 GHz,8 MB Intel® Smart Cache,65 W
