Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C, Tray",Ordering Code,CM8066201920509
"Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C, Tray",Spec Code,SR2NJ
"Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C, Tray",Shipping Media,TRAY
"Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C, Tray",Stepping,R0
"Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C, Tray",MDDS Content IDs,"798730,799624,799685"
"Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C, Tray",PCN Content IDs,"798730,799624,799685"
"Boxed Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C",Ordering Code,BX80662I56402P
"Boxed Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C",Spec Code,SR2NJ
"Boxed Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C",Shipping Media,BOX
"Boxed Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C",Stepping,R0
"Boxed Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C",MDDS Content IDs,707386
"Boxed Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C",PCN Content IDs,"797610,797809,798513,798816,798730,809439"
"Boxed Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C, for China",Ordering Code,BXC80662I56402P
"Boxed Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C, for China",Spec Code,SR2NJ
"Boxed Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C, for China",Shipping Media,BOX
"Boxed Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C, for China",Stepping,R0
"Boxed Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C, for China",MDDS Content IDs,707386
"Boxed Intel® Core™ i5-6402P Processor (6M Cache, up to 3.40 GHz) FC-LGA14C, for China",PCN Content IDs,"797610,797809,798730,809439"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
