Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i3-9100T Processor (6M Cache, up to 3.70 GHz) FC-LGA14C, Tray",Ordering Code,CM8068403377425
"Intel® Core™ i3-9100T Processor (6M Cache, up to 3.70 GHz) FC-LGA14C, Tray",Spec Code,SRCZX
"Intel® Core™ i3-9100T Processor (6M Cache, up to 3.70 GHz) FC-LGA14C, Tray",Shipping Media,TRAY
"Intel® Core™ i3-9100T Processor (6M Cache, up to 3.70 GHz) FC-LGA14C, Tray",Stepping,B0
"Intel® Core™ i3-9100T Processor (6M Cache, up to 3.70 GHz) FC-LGA14C, Tray",MDDS Content IDs,707013
"Intel® Core™ i3-9100T Processor (6M Cache, up to 3.70 GHz) FC-LGA14C, Tray",PCN Content IDs,"809472,799495,813820"
"Intel® Core™ i3-9100T Processor (6M Cache, up to 3.70 GHz) FC-LGA14C, Tray",Recommended Customer Price,$122.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
