Section,Key,Value
Retired and discontinued,,
"Intel® Server Chassis H2216XXLR2, Single",Ordering Code,H2216XXLR2SPP
"Intel® Server Chassis H2216XXLR2, Single",MDDS Content IDs,"796027,797497,798760,811569,800552,803707,805422,806980,808091,811133,811681"
"Intel® Server Chassis H2216XXLR2, Single",PCN Content IDs,"797497,796027,798760,806980,800552,808091,803707,811133,805422,811681,811569"
Trade Compliance Information,ECCN,EAR99
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8473305100
