Product ID,Product Name,Launch Date,Marketing Status,Board Form Factor,Chassis Form Factor,Socket
88284,Intel® Server System R1208WT2GSR,Q1'16,Discontinued,"Custom 16.7"" x 17""","1U, Spread Core Rack",Socket R3
88283,Intel® Server System R1208WTTGSR,Q1'16,Discontinued,"Custom 16.7"" x 17""","1U, Spread Core Rack",Socket R3
88280,Intel® Server System R1304WT2GSR,Q1'16,Discontinued,"Custom 16.7"" x 17""","1U, Spread Core Rack",Socket R3
88274,Intel® Server System R1304WTTGSR,Q1'16,Discontinued,"Custom 16.7"" x 17""","1U, Spread Core Rack",Socket R3
81814,Intel® Server System R1208WT2GS,Q4'14,Discontinued,"Custom 16.7"" x 17""",1U Rack,Socket R3
81815,Intel® Server System R1208WTTGS,Q4'14,Discontinued,"Custom 16.7"" x 17""",1U Rack,Socket R3
81816,Intel® Server System R1304WT2GS,Q4'14,Discontinued,"Custom 16.7"" x 17""",1U Rack,Socket R3
81817,Intel® Server System R1304WTTGS,Q4'14,Discontinued,"Custom 16.7"" x 17""",1U Rack,Socket R3
