Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Processor Base Frequency,Cache,TDP
93022,Intel® Pentium® Processor A1020,Q1'16,4,,2.41 GHz,2 MB L2 Cache,10 W
77918,Intel® Pentium® Processor 1405 v2,Q1'14,2,,1.40 GHz,6 MB Intel® Smart Cache,40 W
78429,Intel® Pentium® Processor A1018,Q3'13,2,,2.10 GHz,1 MB Intel® Smart Cache,35 W
66660,Intel® Pentium® Processor 1405,Q2'12,2,1.80 GHz,1.20 GHz,5 MB Intel® Smart Cache,40 W
