Section,Key,Value
Retired and discontinued,,
"Intel Atom® x5-Z8350 Processor (2M Cache, up to 1.92 GHz) FC-BGA15F, Tray",Ordering Code,FJ8066401836620
"Intel Atom® x5-Z8350 Processor (2M Cache, up to 1.92 GHz) FC-BGA15F, Tray",Spec Code,SR2KT
"Intel Atom® x5-Z8350 Processor (2M Cache, up to 1.92 GHz) FC-BGA15F, Tray",Shipping Media,TRAY
"Intel Atom® x5-Z8350 Processor (2M Cache, up to 1.92 GHz) FC-BGA15F, Tray",Stepping,D1
"Intel Atom® x5-Z8350 Processor (2M Cache, up to 1.92 GHz) FC-BGA15F, Tray",MDDS Content IDs,706796
"Intel Atom® x5-Z8350 Processor (2M Cache, up to 1.92 GHz) FC-BGA15F, Tray",PCN Content IDs,"809472,795943,796859,799490,799624,801792,805104,813833"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G143235
Trade Compliance Information,US HTS,8542310050
