Section,Key,Value
Retired and discontinued,,
"Value Rack Rail AXXVRAIL, Single",Ordering Code,AXXVRAIL
"Value Rack Rail AXXVRAIL, Single",MDDS Content IDs,807305
"Value Rack Rail AXXVRAIL, Single",PCN Content IDs,807305
Trade Compliance Information,ECCN,EAR99
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8473305100
