Section,Key,Value
Retired and discontinued,,
Intel® FH82HM470 Platform Controller Hub,Ordering Code,FH82HM470
Intel® FH82HM470 Platform Controller Hub,Spec Code,SRJAU
Intel® FH82HM470 Platform Controller Hub,Shipping Media,T&R
Intel® FH82HM470 Platform Controller Hub,Stepping,A0
Intel® FH82HM470 Platform Controller Hub,MDDS Content IDs,707506
Intel® FH82HM470 Platform Controller Hub,PCN Content IDs,"803275,806826,809472"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G158870
Trade Compliance Information,US HTS,8542310030
