Section,Key,Value
Retired and discontinued,,
"Intel® Xeon® W-1290T Processor (20M Cache, up to 4.60 GHz) FC-LGA14A, Tray",Ordering Code,CM8070104429007
"Intel® Xeon® W-1290T Processor (20M Cache, up to 4.60 GHz) FC-LGA14A, Tray",Spec Code,SRH97
"Intel® Xeon® W-1290T Processor (20M Cache, up to 4.60 GHz) FC-LGA14A, Tray",Shipping Media,TRAY
"Intel® Xeon® W-1290T Processor (20M Cache, up to 4.60 GHz) FC-LGA14A, Tray",Stepping,Q0
"Intel® Xeon® W-1290T Processor (20M Cache, up to 4.60 GHz) FC-LGA14A, Tray",MDDS Content IDs,709176
"Intel® Xeon® W-1290T Processor (20M Cache, up to 4.60 GHz) FC-LGA14A, Tray",PCN Content IDs,"809472,797793"
"Intel® Xeon® W-1290T Processor (20M Cache, up to 4.60 GHz) FC-LGA14A, Tray",Recommended Customer Price,$546.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
