Section,Key,Value
Retired and discontinued,,
"Integrated RAID I/O Expansion Module AXXROMBSASMR, Single",Ordering Code,AXXROMBSASMR
"Integrated RAID I/O Expansion Module AXXROMBSASMR, Single",MDDS Content IDs,706719
"Integrated RAID I/O Expansion Module AXXROMBSASMR, Single",PCN Content IDs,"805069,798371"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G134612
Trade Compliance Information,US HTS,8471801000
