Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
201894,Intel® Core™ i3-10105 Processor,Q1'21,4,4.40 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630
203474,Intel® Core™ i3-10105F Processor,Q1'21,4,4.40 GHz,6 MB Intel® Smart Cache,
201890,Intel® Core™ i3-10105T Processor,Q1'21,4,3.90 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630
201893,Intel® Core™ i3-10305 Processor,Q1'21,4,4.50 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630
201898,Intel® Core™ i3-10305T Processor,Q1'21,4,4.00 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630
201889,Intel® Core™ i3-10325 Processor,Q1'21,4,4.70 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630
213356,Intel® Core™ i3-10100Y Processor,Q1'21,2,3.90 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics 615
203473,Intel® Core™ i3-10100F Processor,Q4'20,4,4.30 GHz,6 MB Intel® Smart Cache,
199283,Intel® Core™ i3-10100 Processor,Q2'20,4,4.30 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630
203898,Intel® Core™ i3-10100E Processor,Q2'20,4,3.80 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630
199284,Intel® Core™ i3-10100T Processor,Q2'20,4,3.80 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630
203899,Intel® Core™ i3-10100TE Processor,Q2'20,4,3.60 GHz,6 MB Intel® Smart Cache,Intel® UHD Graphics 630
199281,Intel® Core™ i3-10300 Processor,Q2'20,4,4.40 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630
199282,Intel® Core™ i3-10300T Processor,Q2'20,4,3.90 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630
199280,Intel® Core™ i3-10320 Processor,Q2'20,4,4.60 GHz,8 MB Intel® Smart Cache,Intel® UHD Graphics 630
196451,Intel® Core™ i3-10110U Processor,Q3'19,2,4.10 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
196455,Intel® Core™ i3-10110Y Processor,Q3'19,2,4.00 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
196588,Intel® Core™ i3-1005G1 Processor,Q3'19,2,3.40 GHz,4 MB Intel® Smart Cache,Intel® UHD Graphics for 10th Gen Intel® Processors
