Product ID,Product Name,Launch Date,Marketing Status,FormFactor,ServerSystemType,SupportedCPUSocket
51249,SATA Slim-line Optical DVD +/- Re-writeable Drive AXXSATADVDRWROM,Q1'09,Discontinued,,,
51248,SATA Slim-line Optical DVD Drive AXXSATADVDROM,Q1'09,Discontinued,,,
51253,USB Floppy Device AXXUSBFLOPPY,Q1'09,Discontinued,,,
51254,Slimline DVD-ROM AFCDVD,Q3'07,Discontinued,,,
51252,DVD/CDR Slimline drive AXXDVDCDR,Q1'06,Discontinued,,,
51251,Slimline CD Drive AXXSCD,Q1'06,Discontinued,,,
51250,Slimline DVD-ROM AXXDVDROM,Q1'06,Discontinued,,,
