Section,Key,Value
Retired and discontinued,,
Intel® GL82Z370 Platform Controller Hub,Ordering Code,GL82Z370
Intel® GL82Z370 Platform Controller Hub,Spec Code,SR3MD
Intel® GL82Z370 Platform Controller Hub,Shipping Media,T&R
Intel® GL82Z370 Platform Controller Hub,Stepping,A0
Intel® GL82Z370 Platform Controller Hub,MDDS Content IDs,708379
Intel® GL82Z370 Platform Controller Hub,PCN Content IDs,"808257,795943"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G147881
Trade Compliance Information,US HTS,8542310030
