Section,Key,Value
Retired and discontinued,,
"Intel® Pentium® Silver J5005 Processor (4M Cache, up to 2.80 GHz) FC-BGA15F, Tray",Ordering Code,FH8068003067415
"Intel® Pentium® Silver J5005 Processor (4M Cache, up to 2.80 GHz) FC-BGA15F, Tray",Spec Code,SR3S3
"Intel® Pentium® Silver J5005 Processor (4M Cache, up to 2.80 GHz) FC-BGA15F, Tray",Shipping Media,TRAY
"Intel® Pentium® Silver J5005 Processor (4M Cache, up to 2.80 GHz) FC-BGA15F, Tray",Stepping,B0
"Intel® Pentium® Silver J5005 Processor (4M Cache, up to 2.80 GHz) FC-BGA15F, Tray",MDDS Content IDs,707902
"Intel® Pentium® Silver J5005 Processor (4M Cache, up to 2.80 GHz) FC-BGA15F, Tray",PCN Content IDs,"795943,798179,798961,799685,798998,809472,799624,813820,813834"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G165612
Trade Compliance Information,US HTS,8542310050
