Section,Key,Value
Retired and discontinued,,
"Intel® Core™ i7-4950HQ Processor (6M Cache, up to 3.60 GHz) FC-BGA12F, Tray",Ordering Code,CL8064701509700
"Intel® Core™ i7-4950HQ Processor (6M Cache, up to 3.60 GHz) FC-BGA12F, Tray",Spec Code,SR18G
"Intel® Core™ i7-4950HQ Processor (6M Cache, up to 3.60 GHz) FC-BGA12F, Tray",Shipping Media,TRAY
"Intel® Core™ i7-4950HQ Processor (6M Cache, up to 3.60 GHz) FC-BGA12F, Tray",Stepping,C0
"Intel® Core™ i7-4950HQ Processor (6M Cache, up to 3.60 GHz) FC-BGA12F, Tray",MDDS Content IDs,707183
"Intel® Core™ i7-4950HQ Processor (6M Cache, up to 3.60 GHz) FC-BGA12F, Tray",PCN Content IDs,"803212,802395,804340,803199,805104,813819,809238,813824"
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
