Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Cache,GPU Name‡
88093,Intel® Core™ i7-5700EQ Processor,Q2'15,4,3.40 GHz,6 MB Intel® Smart Cache,
87716,Intel® Core™ i7-5700HQ Processor,Q2'15,4,3.50 GHz,6 MB,Intel® Iris® Pro Graphics 6200
87717,Intel® Core™ i7-5750HQ Processor,Q2'15,4,3.40 GHz,6 MB,Intel® Iris® Pro Graphics 6200
88040,Intel® Core™ i7-5775C Processor,Q2'15,4,3.70 GHz,6 MB,Intel® Iris® Pro Graphics 6200
87718,Intel® Core™ i7-5775R Processor,Q2'15,4,3.80 GHz,6 MB,Intel® Iris® Pro Graphics 6200
88094,Intel® Core™ i7-5850EQ Processor,Q2'15,4,3.40 GHz,6 MB Intel® Smart Cache,Intel® Iris® Pro Graphics 6200
87719,Intel® Core™ i7-5850HQ Processor,Q2'15,4,3.60 GHz,6 MB,Intel® Iris® Pro Graphics 6200
87720,Intel® Core™ i7-5950HQ Processor,Q2'15,4,3.80 GHz,6 MB,Intel® Iris® Pro Graphics 6200
85214,Intel® Core™ i7-5500U Processor,Q1'15,2,3.00 GHz,4 MB,Intel® HD Graphics 5500
84992,Intel® Core™ i7-5550U Processor,Q1'15,2,3.00 GHz,4 MB Intel® Smart Cache,Intel® HD Graphics 6000
84993,Intel® Core™ i7-5557U Processor,Q1'15,2,3.40 GHz,4 MB,Intel® Iris® Graphics 6100
85215,Intel® Core™ i7-5600U Processor,Q1'15,2,3.20 GHz,4 MB,Intel® HD Graphics 5500
84995,Intel® Core™ i7-5650U Processor,Q1'15,2,3.10 GHz,4 MB,Intel® HD Graphics 6000
