Section,Key,Value
Ordering and Spec Information,,
"Intel® Core™ i5-13500E Processor (24M Cache, up to 4.60 GHz) FC-LGA16A, Tray",Ordering Code,CM8071505109403
"Intel® Core™ i5-13500E Processor (24M Cache, up to 4.60 GHz) FC-LGA16A, Tray",Spec Code,SRMFW
"Intel® Core™ i5-13500E Processor (24M Cache, up to 4.60 GHz) FC-LGA16A, Tray",Shipping Media,TRAY
"Intel® Core™ i5-13500E Processor (24M Cache, up to 4.60 GHz) FC-LGA16A, Tray",Stepping,C0
"Intel® Core™ i5-13500E Processor (24M Cache, up to 4.60 GHz) FC-LGA16A, Tray",MDDS Content IDs,813708
"Intel® Core™ i5-13500E Processor (24M Cache, up to 4.60 GHz) FC-LGA16A, Tray",PCN Content IDs,"845263,798714,811173"
"Intel® Core™ i5-13500E Processor (24M Cache, up to 4.60 GHz) FC-LGA16A, Tray",Recommended Customer Price,$235.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,740.17B1
Trade Compliance Information,US HTS,8542310050
