Product ID,Product Name,Launch Date,Total Cores,Max Turbo Frequency,Processor Base Frequency,Cache,TDP
192443,Intel® Xeon® Gold 6240 Processor,Q2'19,18,3.90 GHz,2.60 GHz,24.75 MB,150 W
193959,Intel® Xeon® Gold 6240L Processor,Q2'19,18,3.90 GHz,2.60 GHz,24.75 MB,150 W
192448,Intel® Xeon® Gold 6240Y Processor,Q2'19,18,3.90 GHz,2.60 GHz,24.75 MB,150 W
192440,Intel® Xeon® Gold 6242 Processor,Q2'19,16,3.90 GHz,2.80 GHz,22 MB,150 W
192442,Intel® Xeon® Gold 6244 Processor,Q2'19,8,4.40 GHz,3.60 GHz,24.75 MB,150 W
193969,Intel® Xeon® Gold 6246 Processor,Q2'19,12,4.20 GHz,3.30 GHz,24.75 MB,165 W
192446,Intel® Xeon® Gold 6248 Processor,Q2'19,20,3.90 GHz,2.50 GHz,27.5 MB,150 W
192447,Intel® Xeon® Gold 6252 Processor,Q2'19,24,3.70 GHz,2.10 GHz,35.75 MB,150 W
193951,Intel® Xeon® Gold 6252N Processor,Q2'19,24,3.60 GHz,2.30 GHz,35.75 MB,150 W
192451,Intel® Xeon® Gold 6254 Processor,Q2'19,18,4.00 GHz,3.10 GHz,24.75 MB,200 W
193972,Intel® Xeon® Gold 6262V Processor,Q2'19,24,3.60 GHz,1.90 GHz,33 MB,135 W
192465,Intel® Xeon® Platinum 8253 Processor,Q2'19,16,3.00 GHz,2.20 GHz,22 MB,125 W
192467,Intel® Xeon® Platinum 8256 Processor,Q2'19,4,3.90 GHz,3.80 GHz,16.5 MB,105 W
192474,Intel® Xeon® Platinum 8260 Processor,Q2'19,24,3.90 GHz,2.40 GHz,35.75 MB,165 W
192476,Intel® Xeon® Platinum 8260L Processor,Q2'19,24,3.90 GHz,2.40 GHz,35.75 MB,165 W
192480,Intel® Xeon® Platinum 8260Y Processor,Q2'19,24,3.90 GHz,2.40 GHz,35.75 MB,165 W
192481,Intel® Xeon® Platinum 8268 Processor,Q2'19,24,3.90 GHz,2.90 GHz,35.75 MB,205 W
192482,Intel® Xeon® Platinum 8270 Processor,Q2'19,26,4.00 GHz,2.70 GHz,35.75 MB,205 W
192470,Intel® Xeon® Platinum 8276 Processor,Q2'19,28,4.00 GHz,2.20 GHz,38.5 MB,165 W
192475,Intel® Xeon® Platinum 8276L Processor,Q2'19,28,4.00 GHz,2.20 GHz,38.5 MB,165 W
192478,Intel® Xeon® Platinum 8280 Processor,Q2'19,28,4.00 GHz,2.70 GHz,38.5 MB,205 W
192472,Intel® Xeon® Platinum 8280L Processor,Q2'19,28,4.00 GHz,2.70 GHz,38.5 MB,205 W
194145,Intel® Xeon® Platinum 9242 Processor,Q2'19,48,3.80 GHz,2.30 GHz,71.5 MB Intel® Smart Cache,350 W
194146,Intel® Xeon® Platinum 9282 Processor,Q2'19,56,3.80 GHz,2.60 GHz,77 MB Intel® Smart Cache,400 W
193390,Intel® Xeon® Silver 4208 Processor,Q2'19,8,3.20 GHz,2.10 GHz,11 MB,85 W
193382,Intel® Xeon® Silver 4209T Processor,Q2'19,8,3.20 GHz,2.20 GHz,11 MB,70 W
193384,Intel® Xeon® Silver 4210 Processor,Q2'19,10,3.20 GHz,2.20 GHz,13.75 MB,85 W
193385,Intel® Xeon® Silver 4214 Processor,Q2'19,12,3.20 GHz,2.20 GHz,16.5 MB,85 W
193553,Intel® Xeon® Silver 4214Y Processor,Q2'19,12,3.20 GHz,2.20 GHz,16.5 MB,85 W
193389,Intel® Xeon® Silver 4215 Processor,Q2'19,8,3.50 GHz,2.50 GHz,11 MB,85 W
193394,Intel® Xeon® Silver 4216 Processor,Q2'19,16,3.20 GHz,2.10 GHz,22 MB,100 W
