Section,Key,Value
Ordering and Spec Information,,
"Intel® Xeon® Processor D-1523N (6M Cache, 2.00 GHz) FC-BGA14C, Tray",Ordering Code,GG8068203255105
"Intel® Xeon® Processor D-1523N (6M Cache, 2.00 GHz) FC-BGA14C, Tray",Spec Code,SR3KU
"Intel® Xeon® Processor D-1523N (6M Cache, 2.00 GHz) FC-BGA14C, Tray",Shipping Media,TRAY
"Intel® Xeon® Processor D-1523N (6M Cache, 2.00 GHz) FC-BGA14C, Tray",Stepping,A1
"Intel® Xeon® Processor D-1523N (6M Cache, 2.00 GHz) FC-BGA14C, Tray",MDDS Content IDs,706573
"Intel® Xeon® Processor D-1523N (6M Cache, 2.00 GHz) FC-BGA14C, Tray",PCN Content IDs,"809472,795943,813833,799624,799685"
"Intel® Xeon® Processor D-1523N (6M Cache, 2.00 GHz) FC-BGA14C, Tray",Recommended Customer Price,$293.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G186091
Trade Compliance Information,US HTS,8542310050
