Section,Key,Value
Retired and discontinued,,
"Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A, Tray",Ordering Code,CM8070104380809
"Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A, Tray",Spec Code,SRH95
"Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A, Tray",Shipping Media,TRAY
"Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A, Tray",Stepping,Q0
"Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A, Tray",MDDS Content IDs,709176
"Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A, Tray",PCN Content IDs,"797793,809472"
"Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A, Tray",Recommended Customer Price,$472.00
"Boxed Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A",Ordering Code,BX80701W1270P
"Boxed Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A",Spec Code,SRH95
"Boxed Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A",Shipping Media,BOX
"Boxed Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A",Stepping,Q0
"Boxed Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A",MDDS Content IDs,706360
"Boxed Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A",PCN Content IDs,"797793,798811,804577"
"Boxed Intel® Xeon® W-1270P Processor (16M Cache, up to 5.00 GHz) FC-LGA14A",Recommended Customer Price,$482.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,G077159
Trade Compliance Information,US HTS,8542310050
