Section,Key,Value
Retired and discontinued,,
"Intel Atom® Processor N2600 (1M Cache, 1.6 GHz) FC-BGA, Tray",Ordering Code,DF8064101050706
"Intel Atom® Processor N2600 (1M Cache, 1.6 GHz) FC-BGA, Tray",Spec Code,SR0W2
"Intel Atom® Processor N2600 (1M Cache, 1.6 GHz) FC-BGA, Tray",Shipping Media,TRAY
"Intel Atom® Processor N2600 (1M Cache, 1.6 GHz) FC-BGA, Tray",Stepping,B3
"Intel Atom® Processor N2600 (1M Cache, 1.6 GHz) FC-BGA, Tray",MDDS Content IDs,708010
"Intel Atom® Processor N2600 (1M Cache, 1.6 GHz) FC-BGA, Tray",PCN Content IDs,"799685,795943,801043,802395,804340,803212,804765,805021,805104,805327,810640,806372,812098,806919,813819,813824"
Trade Compliance Information,ECCN,3A991
Trade Compliance Information,CCATS,NA
Trade Compliance Information,US HTS,8542310050
