Section,Key,Value
Ordering and Spec Information,,
"Intel® Processor U300E (8M Cache, up to 4.30 GHz) FC-BGA16F, Tray",Ordering Code,FJ8071505225904
"Intel® Processor U300E (8M Cache, up to 4.30 GHz) FC-BGA16F, Tray",Spec Code,SRMNJ
"Intel® Processor U300E (8M Cache, up to 4.30 GHz) FC-BGA16F, Tray",Shipping Media,TRAY
"Intel® Processor U300E (8M Cache, up to 4.30 GHz) FC-BGA16F, Tray",Stepping,Q0
"Intel® Processor U300E (8M Cache, up to 4.30 GHz) FC-BGA16F, Tray",MDDS Content IDs,777893
"Intel® Processor U300E (8M Cache, up to 4.30 GHz) FC-BGA16F, Tray",Recommended Customer Price,$196.00
Trade Compliance Information,ECCN,5A992.C
Trade Compliance Information,CCATS,740.17B1
Trade Compliance Information,US HTS,8542310050
